wheel_f;wheel_r;rail_max
0.219182106;0.092438921;0.121294069
0.206468963;0.139649513;0.135952374
0.590990905;0.525390161;0.465476816
0.482830194;0.465841799;0.466345532
0.403623972;0.195888131;0.217775498
0.410438043;0.282293793;0.217152234
0.72874492;0.598665189;0.528372823
0.536136895;0.428690895;0.368252628
0.187708667;0.127826986;0.134774376
0.317388157;0.224816872;0.201620075
0.448217875;0.256718545;0.248646329
0.600003866;0.440106066;0.307390626
0.656246994;0.548280245;0.436928856
0.254840732;0.085576261;0.134588858
0.582799171;0.459929367;0.319315862
0.5534876;0.467260513;0.413798851
0.205789719;0.125857468;0.125209786
0.434230087;0.421081887;0.411011949
0.206484549;0.139490674;0.1438676
0.201674436;0.163527257;0.151834703
0.691414417;0.533577855;0.469185371
0.527259269;0.45447497;0.444004033
0.331836377;0.289928144;0.290279554
0.582678494;0.368265937;0.314108178
0.208386117;0.193254415;0.16829574
0.247522253;0.169446523;0.104367905
0.726454964;0.61522025;0.56989811
0.362726798;0.198475856;0.209766886
0.555223877;0.404163896;0.339546737
0.37144216;0.294059001;0.276045699
0.717482849;0.600023349;0.440374438
0.307250448;0.154023381;0.113074933
0.230361836;0.052802397;0.119214063
0.285881137;0.141188023;0.155572655
0.448676466;0.345235336;0.310540326
0.489131666;0.459707114;0.412154403
0.337759195;0.2706369;0.243841069
0.111155849;0.14162843;0.10285664
0.839390748;0.744682231;0.686941204
0.083282444;0.138814109;0.087248587
0.223893011;0.233477098;0.204078151
0.306337901;0.144822558;0.161862578
0.198314105;0.130698659;0.130574213
0.43630227;0.385672538;0.397341271
0.144247164;0.180833904;0.126633895
0.393025089;0.363291098;0.404635733
0.560491494;0.507789682;0.488372696
0.300240276;0.081504073;0.157039766
0.765331278;0.534684404;0.365949154
0.386656911;0.31319283;0.277158291
0.232742306;0.086475049;0.11589215
0.464215097;0.215821211;0.248808664
0.332504945;0.234607268;0.225189425
0.629515526;0.567540053;0.469840477
0.173665091;0.152667051;0.145408839
0.384145958;0.289826616;0.260631152
0.274820011;0.195909631;0.191982246
0.346468226;0.3310865;0.314901686
0.502166837;0.380792407;0.365561304
0.731189204;0.634416037;0.464439291
0.187639764;0.216358537;0.188800402
0.441277091;0.255287406;0.243415277
0.491006695;0.287973527;0.27571893
0.24376253;0.073812017;0.123859897
0.172630451;0.060236622;0.091909416
0.412969383;0.371262617;0.362577006
0.513995913;0.331726213;0.294876747
0.25439454;0.190457528;0.181440753
0.297146447;0.162761969;0.172220607
0.526674837;0.263384808;0.273645978
0.404314391;0.230589886;0.22478117
0.234174874;0.181608613;0.178104755
0.219565857;0.19705629;0.196935164
0.444423958;0.380041864;0.382274676
0.300935648;0.17357233;0.183104499
0.300615708;0.179927099;0.177581962
0.602413919;0.543219839;0.511974919
0.096045005;0.138704199;0.191917358
0.365397061;0.274212582;0.262228803
0.427115566;0.452406319;0.36613661
0.593848812;0.379896736;0.324514453
0.346390264;0.268373559;0.245982346
0.377717711;0.322875618;0.29931232
0.315434318;0.228201393;0.221585009
0.37294564;0.177303032;0.203522729
0.135769298;0.144668942;0.110930728
0.258195891;0.159052407;0.165527288
0.355250467;0.315548782;0.312321126
0.248941536;0.148015717;0.151993953
0.348905121;0.26899366;0.250772583
0.570005199;0.491161337;0.412301316
0.1464666;0.149590662;0.128497109
0.606144729;0.40384283;0.25364192
0.308379249;0.136549976;0.163898574
0.16989324;0.071576285;0.088176716
0.26758087;0.128936758;0.147205508
0.184053725;0.16662931;0.190190516
0.537332737;0.557773523;0.434281691
0.186854543;0.176614154;0.16219288
0.313539304;0.224729678;0.156272319
0.661002129;0.511933988;0.396447912
0.553920166;0.390657259;0.33076916
0.521932215;0.414676639;0.349782133
0.703047761;0.666324901;0.470153531
0.641914816;0.48912053;0.31408366
0.450960381;0.237276556;0.24633737
0.141953123;0.125469496;0.115652217
0.174109592;0.174325687;0.182606178
0.119405022;0.120835165;0.107708187
0.387882444;0.436808921;0.312517747
0.746830837;0.699573025;0.683259348
0.500722913;0.462523438;0.454714712
0.294086228;0.288315213;0.264991502
0.339143176;0.269180555;0.269465087
0.56421336;0.455569809;0.385423843
0.58089676;0.492493557;0.400802481
0.404088126;0.357327129;0.338368411
0.267787224;0.164556155;0.170793441
0.212683904;0.121469355;0.135819562
0.573303901;0.355303941;0.315215158
0.39225796;0.30077341;0.271521423
0.558005715;0.562524732;0.376179812
0.452663193;0.3009902;0.261133326
0.646051506;0.518884301;0.358413112
0.52757804;0.405173377;0.268529351
0.612360227;0.539646027;0.490780028
0.280434808;0.14919712;0.158662689
0.40197946;0.24368294;0.230266988
0.733811567;0.564838521;0.409057173
0.744628485;0.685064778;0.464120957
0.233205496;0.258367753;0.191907172
0.372285737;0.179534269;0.205823235
0.324694011;0.339338319;0.281063088
0.426561568;0.223604119;0.236598022
0.417977241;0.19319613;0.222473096
0.723560362;0.585627304;0.466526681
0.471758434;0.282130135;0.272396605
0.275756415;0.131922568;0.152935329
0.229614403;0.134650384;0.143194631
0.76375365;0.578995167;0.498130974
0.513142476;0.292978219;0.283553638
0.787255231;0.630640828;0.426131671
0.493284312;0.322526658;0.286593864
0.447938478;0.344330671;0.194346842
0.46231375;0.336819155;0.306137637
0.426023976;0.342307409;0.322486573
0.64177534;0.431938361;0.293754273
0.283486639;0.298951511;0.224072729
0.281517624;0.16702034;0.136333534
0.352868363;0.296840537;0.289636188
0.211091731;0.193970706;0.184915926
0.409166015;0.24824788;0.220455079
0.20329688;0.225237921;0.174037642
0.200828419;0.250510352;0.207504878
0.81503583;0.756624819;0.574065346
0.493006783;0.356708972;0.27489307
0.207139332;0.157929445;0.157642331
0.701612481;0.563801398;0.444077694
0.323902037;0.33962643;0.283430588
0.792956308;0.72268478;0.614855269
0.635562339;0.542079534;0.465490415
0.172629744;0.165727959;0.161362368
0.376368913;0.198442787;0.212662884
0.327049566;0.269853456;0.260677214
0.40972373;0.327127777;0.308810479
0.223290478;0.099043897;0.124374539
0.464658355;0.492363662;0.343651117
0.115125907;0.151260082;0.091008054
0.596305169;0.345165382;0.322585124
0.462593421;0.309275232;0.27917117
0.55179029;0.375192346;0.322342896
0.44494722;0.41897364;0.398238541
0.502832731;0.556614523;0.368677497
0.145602717;0.141038966;0.127522841
0.538156871;0.501045236;0.430392934
0.239128231;0.135636225;0.132261676
0.141893745;0.159564936;0.1260541
0.213386886;0.13564431;0.133991169
0.216339704;0.169152877;0.164461666
0.399428446;0.214208301;0.221241889
0.756119425;0.680250758;0.715876236
0.367965511;0.254986669;0.16945947
0.685217925;0.660338702;0.634298647
0.714160951;0.697546728;0.613302998
0.318253401;0.198484768;0.178103361
0.236333165;0.149098527;0.122981461
0.453934032;0.349500698;0.320662092
0.528543034;0.405095731;0.349733176
0.237092763;0.194504648;0.187835655
0.280698799;0.221081953;0.216741191
0.750719422;0.713636817;0.660047905
0.235474657;0.11846013;0.126735754
0.354627209;0.142858352;0.190043062
0.483936618;0.296443949;0.287827754
0.657845115;0.506934457;0.44404562
0.268588632;0.164253707;0.166611282
0.115826725;0.185026975;0.141313008
0.668135064;0.587030929;0.501188504
0.189725594;0.143952024;0.129461831
0.31119984;0.261459816;0.271912489
0.245501319;0.175598946;0.166967751
0.380117801;0.220000469;0.224959065
0.319590144;0.186566207;0.194881166
0.367351882;0.209372161;0.145116057
0.541004129;0.431895555;0.258136324
0.285616444;0.263271509;0.248381528
0.720058249;0.684077303;0.563030067
0.740988517;0.624832073;0.499687626
0.174179106;0.167620879;0.14028382
0.339518736;0.174065052;0.189293863
0.240528802;0.167707482;0.173443656
0.617958538;0.569857025;0.559375607
0.248872354;0.277364257;0.197409638
0.237758645;0.209247313;0.239990929
0.654229522;0.500643316;0.358244371
0.850029414;0.771060564;0.781121936
0.242785981;0.229513808;0.235741749
0.212130706;0.204767026;0.177340357
0.50297132;0.469122339;0.401319643
0.346388291;0.292259048;0.27786856
0.16907247;0.169254038;0.145342887
0.320146743;0.158433845;0.182734694
0.209239596;0.076140767;0.107150333
0.758863809;0.664573152;0.708598811
0.259078759;0.241280083;0.227123134
0.350095511;0.272886458;0.240043563
0.277858761;0.224478284;0.221549283
0.428853033;0.402546126;0.378205635
0.281433147;0.204213219;0.191978185
0.106604694;0.186241355;0.121229996
0.255948764;0.270587566;0.228702002
0.289532756;0.159349826;0.165680335
0.279293578;0.262721695;0.259715132
0.166386273;0.077884302;0.088593282
0.411046182;0.260646324;0.239278284
0.176349677;0.136586044;0.128842364
0.246241755;0.143969088;0.131537456
0.545768061;0.494602709;0.455723119
0.447265746;0.408224105;0.391070178
0.24078121;0.121854114;0.121756209
0.602518345;0.512343959;0.464806203
0.609403069;0.492969173;0.407586024
0.411612702;0.371055196;0.350518671
0.206285723;0.150495998;0.14415786
0.204776504;0.413798499;0.215821908
0.337567097;0.349511146;0.331243752
0.70396118;0.521716454;0.396383369
0.632905992;0.474212065;0.377073645
0.840242187;0.772101543;0.758015923
0.172103214;0.143878998;0.133349718
0.275991321;0.25038887;0.246820097
0.19869087;0.23126964;0.158059915
0.213464188;0.151823501;0.148843347
0.755053704;0.603762661;0.439724276
0.316069309;0.344340554;0.235345517
0.469265012;0.45322548;0.43295278
0.641374721;0.559811318;0.564362814
0.466233791;0.499464994;0.394937643
0.297674239;0.162850003;0.140886257
0.307778195;0.351765539;0.298607835
0.363369332;0.307504267;0.319757394
0.394483532;0.462981699;0.376251003
0.268197103;0.250324414;0.243465222
0.275778242;0.307099117;0.229322081
0.331468933;0.192494883;0.206400453
0.61210302;0.572879883;0.564580081
0.723749644;0.586267162;0.429149021
0.273805022;0.11966082;0.146337023
0.304030372;0.357873216;0.296679364
0.445101725;0.404962475;0.380662624
0.304544619;0.294778885;0.290742322
0.127372001;0.156698674;0.11296272
0.18398397;0.118850067;0.115338926
0.528430198;0.325906498;0.302090475
0.515235809;0.373661375;0.318907999
0.585292567;0.483985602;0.372629013
0.415949159;0.36363266;0.339719808
0.693668372;0.495372887;0.320902197
0.461835689;0.354486374;0.289730272
0.195024666;0.14237469;0.141275198
0.266064114;0.147296698;0.159179606
0.605030328;0.525730917;0.521732169
0.328838155;0.237911248;0.234424961
0.524899188;0.335460613;0.30318566
0.187641425;0.060369879;0.09473116
0.464579338;0.416851649;0.422682314
0.177734329;0.171063322;0.16392667
0.399965565;0.298374625;0.276455857
0.324465014;0.344877234;0.275203526
0.185536987;0.187537685;0.214118767
0.426841363;0.418760426;0.382841869
0.17924011;0.17655617;0.266920695
0.177232917;0.081512542;0.094540706
0.314270121;0.246504695;0.237314893
0.196484176;0.106818905;0.124159242
